선거일,선거명,시도명,구시군명,선거구명,소속정당명,성명,성별,생년월일,연령,직업,경력1,경력2
20180613,구·시·군의 장선거,충청남도,논산시,논산시,더불어민주당,황명선,남,19660909,51,논산시장,(현)한국헌법학회 부회장,(전)대통령정책기획위원회 위원
20180613,구·시·군의 장선거,충청남도,계룡시,계룡시,더불어민주당,최홍묵,남,19490313,69,계룡시장,(전)논산시의회 의장 ,(전)1대·2대 계룡시장
20180613,구·시·군의 장선거,충청남도,당진시,당진시,더불어민주당,김홍장,남,19620131,56,당진시장,(현)당진시장,(전)제9대 충청남도의회 전반기 부의장
20180613,구·시·군의 장선거,충청남도,부여군,부여군,더불어민주당,박정현,남,19640619,53,정당인,(전)충청남도 정무부지사,(전)문재인 대통령 후보 충남선대위 총괄본부장
20180613,구·시·군의 장선거,충청남도,서천군,서천군,자유한국당,노박래,남,19491030,68,서천군수,(현)자유한국당 전국위원,(현)제45대 서천군수
20180613,구·시·군의 장선거,충청남도,홍성군,홍성군,자유한국당,김석환,남,19450530,73,공무원,(전)충청남도 의회사무처 의사담당관,(현)홍성군수
20180613,구·시·군의 장선거,충청남도,청양군,청양군,더불어민주당,김돈곤,남,19570810,60,무직,(전)충청남도 자치행정국장,(전)충청남도 농정국장
20180613,구·시·군의 장선거,충청남도,예산군,예산군,자유한국당,황선봉,남,19500402,68,공무원,(전)예산군 기획실장,(현)예산군수
20180613,구·시·군의 장선거,전라북도,전주시,전주시,더불어민주당,김승수,남,19690313,49,정무직 공무원,(현)전주시장,(전)전라북도 정무부지사
20180613,구·시·군의 장선거,전라북도,군산시,군산시,더불어민주당,강임준,남,19550920,62,정당인,(현)더불어민주당 중앙당 정책위 부의장,(전)더불어민주당 원내대표 정책특보
20180613,구·시·군의 장선거,전라북도,익산시,익산시,민주평화당,정헌율,남,19580325,60,정치인,(전) 국민권익위원회 상임위원,(현) 익산시장
20180613,구·시·군의 장선거,전라북도,정읍시,정읍시,더불어민주당,유진섭,남,19660917,51,정읍시의원,(전)정읍시의회 5~6대 시의원,(현)정읍시의회 의장
20180613,구·시·군의 장선거,전라북도,남원시,남원시,더불어민주당,이환주,남,19601207,57,남원시장,(현)남원시장,(전)새만금군산경제자유구역청 개발본부장
20180613,구·시·군의 장선거,전라북도,김제시,김제시,더불어민주당,박준배,남,19560105,62,정당인,(전)새만금 개발국장,(현)더불어민주당 김제부안 지역위원회 상임부위원장
20180613,구·시·군의 장선거,전라북도,완주군,완주군,더불어민주당,박성일,남,19550313,63,완주군수,(현)완주군수,(현)더불어민주당 중앙당 정책위원회 부의장
20180613,구·시·군의 장선거,전라북도,진안군,진안군,더불어민주당,이항로,남,19570227,61,진안군수,(전) 진안읍장,(현) 진안군수
20180613,구·시·군의 장선거,전라북도,무주군,무주군,무소속,황인홍,남,19560515,62,농업,(전)구천동농업협동조합장,(전)제6회 무주군수 출마
20180613,구·시·군의 장선거,전라북도,장수군,장수군,더불어민주당,장영수,남,19670805,50,정당인,(현)더불어민주당 농산촌발전 특별위원장,
20180613,구·시·군의 장선거,전라북도,임실군,임실군,무소속,심민,남,19471224,70,임실군수,(전)임실부군수,(현)임실군수
20180613,구·시·군의 장선거,전라북도,순창군,순창군,더불어민주당,황숙주,남,19470920,70,공무원,(전)감사원국장,(현)순창군수
20180613,구·시·군의 장선거,전라북도,고창군,고창군,민주평화당,유기상,남,19561224,61,고창미래전략연구소장,(전)익산시 부시장,(전)전라북도 기획관리실장
20180613,구·시·군의 장선거,전라북도,부안군,부안군,더불어민주당,권익현,남,19610315,57,정당인,(전)제9대 전라북도의회 민주당 원내대표,(전)민주당 전북도당 대변인
20180613,구·시·군의 장선거,전라남도,목포시,목포시,더불어민주당,김종식,남,19501020,67,정당인,(전)광주광역시 경제부시장,(현)더불어민주당 전남도당 수석부위원장
20180613,구·시·군의 장선거,전라남도,여수시,여수시,무소속,권오봉,남,19590913,58,무직,(전)전라남도 경제부지사 ,(전)광양만권경제자유구역청장
20180613,구·시·군의 장선거,전라남도,순천시,순천시,더불어민주당,허석,남,19640930,53,정치인,(전)문재인 후보 전남선대위 공동위원장,(전)민주당 중앙당 부대변인
20180613,구·시·군의 장선거,전라남도,나주시,나주시,더불어민주당,강인규,남,19550410,63,나주시장,(현)나주시장,(현)더불어민주당 중앙당 정책위 부의장
20180613,구·시·군의 장선거,전라남도,광양시,광양시,무소속,정현복,남,19491209,68,광양시장,(현)광양시장,(전)전라남도 실업대책담당관
20180613,구·시·군의 장선거,전라남도,담양군,담양군,더불어민주당,최형식,남,19551129,62,담양군수,(현) 담양군수,(전)전국농어촌지역군수협의회 회장
20180613,구·시·군의 장선거,전라남도,장성군,장성군,무소속,유두석,남,19500227,68,정무직공무원,(전)건설교통부 중앙토지수용위원회 사무국장,(현)민선6기 장성군수
20180613,구·시·군의 장선거,전라남도,곡성군,곡성군,더불어민주당,유근기,남,19621015,55,정치인,"(전)제7대, 제9대 전라남도의회 의원",(현)곡성군수
20180613,구·시·군의 장선거,전라남도,구례군,구례군,더불어민주당,김순호,남,19621207,55,정당인,(전)구례군수 비서실장,(현)더불어민주당 중앙당 정책위원회 부의장
20180613,구·시·군의 장선거,전라남도,고흥군,고흥군,민주평화당,송귀근,남,19570120,61,정당인,(전)고흥군 부군수,(전)광주광역시 행정부시장
20180613,구·시·군의 장선거,전라남도,보성군,보성군,더불어민주당,김철우,남,19640928,53,정치인,(전)대통령직속 북방경제협력위원회 전문위원,(전)제5대 보성군의회 전후반기 의장
20180613,구·시·군의 장선거,전라남도,화순군,화순군,더불어민주당,구충곤,남,19590209,59,화순군수,(현)화순군수,(전)전남도립대학교 총장
20180613,구·시·군의 장선거,전라남도,장흥군,장흥군,무소속,정종순,남,19550109,63,농업인,(전)농협중앙회 상무,(전)농촌사랑 연수원 교수
20180613,구·시·군의 장선거,전라남도,강진군,강진군,더불어민주당,이승옥,남,19561001,61,정당인,(전)전라남도 여수시부시장,(현)더불어민주당 전남도당 농산물유통발전특별위원장
20180613,구·시·군의 장선거,전라남도,완도군,완도군,더불어민주당,신우철,남,19530601,65,완도군수,(전) 진도부군수,(현) 완도군수
20180613,구·시·군의 장선거,전라남도,해남군,해남군,민주평화당,명현관,남,19620621,55,정당인,(전)제10대 전남도의회 전반기 의장,(현)주식회사 동부전자 대표이사
20180613,구·시·군의 장선거,전라남도,진도군,진도군,더불어민주당,이동진,남,19451001,72,공무원,(현)진도군수,(전)전남개발공사사장
20180613,구·시·군의 장선거,전라남도,영암군,영암군,더불어민주당,전동평,남,19610207,57,영암군수,(현) 영암군수,(전) 전라남도의회 제4·5·6·7대 도의원
20180613,구·시·군의 장선거,전라남도,무안군,무안군,더불어민주당,김산,남,19580403,60,자영업,(전)6대무안군의회 의장,(현)더불어민주당 전남도당 무안미래전략 특별위원장
20180613,구·시·군의 장선거,전라남도,영광군,영광군,더불어민주당,김준성,남,19520505,66,정당인,(전)영광군의회 의장,(현)영광군수
20180613,구·시·군의 장선거,전라남도,함평군,함평군,민주평화당,이윤행,남,19660403,52,함평군의회 의원,(전)제5대 함평군의회 의원 전반기 부의장,(현)제7대 함평군의회 의원 후반기 의장
20180613,구·시·군의 장선거,전라남도,신안군,신안군,무소속,박우량,남,19550914,62,정치인,(전)신안군수,(전)하남시 부시장
20180613,구·시·군의 장선거,경상북도,포항시,포항시,자유한국당,이강덕,남,19620114,56,포항시장,(전)해양경찰청장(치안총감),(현)포항시장
20180613,구·시·군의 장선거,경상북도,울릉군,울릉군,자유한국당,김병수,남,19541119,63,정당인,(전)울릉군의회의장,(전)울릉로타리클럽회장
20180613,구·시·군의 장선거,경상북도,경주시,경주시,자유한국당,주낙영,남,19610626,56,정당인,(전)경상북도 행정부지사,(전)외교부 뉴욕부총영사
20180613,구·시·군의 장선거,경상북도,김천시,김천시,무소속,김충섭,남,19541027,63,무직,(전)김천시부시장,(전)구미시부시장
20180613,구·시·군의 장선거,경상북도,안동시,안동시,무소속,권영세,남,19530213,65,선출직공무원,(전)대구광역시 부시장,(현)안동시장
20180613,구·시·군의 장선거,경상북도,구미시,구미시,더불어민주당,장세용,남,19530725,64,부산대학교 한국민족문화연구소 HK교수(정교수 대우),(현)더불어민주당 정책위 부의장,(현)대구경북민주화운동기념사업회 이사장
20180613,구·시·군의 장선거,경상북도,영주시,영주시,자유한국당,장욱현,남,19560814,61,영주시장,(현) 영주시장,(전) 대구·경북지방중소기업청장
20180613,구·시·군의 장선거,경상북도,영천시,영천시,무소속,최기문,남,19520825,65,무직,(전)제11대 대한민국 경찰청장,(전)한화건설(주) 고문
20180613,구·시·군의 장선거,경상북도,상주시,상주시,자유한국당,황천모,남,19570829,60,정당인,(전)자유한국당 수석부대변인,(전)대한석탄공사 상임감사
20180613,구·시·군의 장선거,경상북도,문경시,문경시,자유한국당,고윤환,남,19570520,61,기초단체장(문경시장),(현)문경시장,(전)부산시 행정부시장
20180613,구·시·군의 장선거,경상북도,예천군,예천군,자유한국당,김학동,남,19630302,55,정당인,(전)푸른학원 대표,(현)자유한국당 경북도당 상임부위원장
20180613,구·시·군의 장선거,경상북도,경산시,경산시,자유한국당,최영조,남,19550315,63,정무직 공무원(경산시장),(전)구미 부시장,(현)경산 시장
20180613,구·시·군의 장선거,경상북도,청도군,청도군,자유한국당,이승율,남,19520424,66,청도군수,(전)청도군의원,(현)청도군수
20180613,구·시·군의 장선거,경상북도,고령군,고령군,자유한국당,곽용환,남,19581220,59,고령군수,(현) 고령군수,(현) 가야문화권 지역발전 시장군수협의회 의장
20180613,구·시·군의 장선거,경상북도,성주군,성주군,자유한국당,이병환,남,19581222,59,정당인,(전)경상북도의회 사무처장,(전)영주시부시장
20180613,구·시·군의 장선거,경상북도,칠곡군,칠곡군,자유한국당,백선기,남,19550218,63,공무원,(전)청도부군수,(현)칠곡군수
20180613,구·시·군의 장선거,경상북도,군위군,군위군,자유한국당,김영만,남,19520809,65,군위군수,"(전) 제4대, 제8대 경상북도의회 의원",(현) 군위군수
20180613,구·시·군의 장선거,경상북도,의성군,의성군,자유한국당,김주수,남,19520510,66,의성군수,(전)농림부차관,(현)의성군수
